,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,stalled-cycles-backend,stalled-cycles-frontend,context-switches,cpu-clock,cpu-migrations,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,problem_size,threads,time,speedup
619,4633189988,175312638,247766795,645487682,26034168619,25526282585,6199116789,2130535919,15252,11034.26,9,137930,137930,11050.79,221072202,13460904388,240,677036649,18604349,12499158748,140048,246538358,633694974,585876584,175099059,4617120137,7880748,13428729359,667,12468646245,1,4,2.851001333333334,3.607497552906557
620,4677063980,175290583,263481147,646479863,27317091027,25758628534,6741426204,2358397585,24197,11756.93,23,137746,137746,11779.99,234179905,13608136664,483,673019537,21019106,12679188461,141263,263843466,637291808,575774873,175237229,4676882495,7861602,13591915798,1427,12578447840,1,8,1.6596096666666664,6.197228504935599
621,4696906649,178150503,253295723,664971357,30105530190,25732857830,7451291127,2824309673,38954,13065.07,120,133752,133752,13109.73,235787311,13595575322,961,648811149,26499822,12809374375,142671,253698931,654005805,539800381,179020175,4695069877,8518235,13689864053,3666,12659936525,1,16,1.1204660000000002,9.17919895234066
622,4706373313,179943213,202979180,675508376,34712738717,26079209512,6174467456,3509717787,40930,15043.78,277,134243,134243,15095.32,229764762,13689719694,1937,573996501,29678832,12652401232,157118,204285397,660878074,414595610,178823731,4687388062,9460855,13492874178,7868,12388510879,1,32,0.8735266666666667,11.774088560547664
623,4902992932,185161501,179627475,695227234,42871419681,26500651730,6991715481,4562277673,42341,18601.17,2078,135153,135153,18661.13,229100155,13667446377,5027,505752235,34984205,12474566508,162443,177362122,677832197,351625485,187475116,4884214373,10549148,13860432714,13213,12514284432,1,64,0.8751933333333334,11.751666679362271
624,5088801507,196739468,277009401,791413891,39827520130,28228441233,8031993869,5408298055,128108,17829.35,26877,137064,137064,17998.96,284762671,14638993286,15961,683172569,60810880,13476309835,198506,264980307,742897193,536851312,193145491,4979120565,11615652,14554385256,26778,13700029530,1,128,1.4836006666666666,6.932445208751142
625,35441546925,702142064,1194348861,3718690635,199742461879,195692245100,70493245979,10113998941,60,84651.1,4,546915,546915,84651.08,869465175,95115172547,60,3960018601,50039326,82928605680,564137,1187694448,3658953217,3401971300,704107030,35407257660,54337057,95110703549,467,82680968518,2,1,84.25212933333334,1.0
626,35518701483,701624226,1192708895,3731054880,247315968685,196086383823,117817681898,10533667731,1500,104383.08,8,574474,574474,104383.84,878232424,95217718688,22737,3977116544,50461454,82923772358,575740,1186531693,3670333487,3400137380,700648770,35477077402,54051227,95224788754,1826,82708584171,2,2,52.035521,1.6191272368221958
627,35531770714,702022384,1194087734,3748862621,281724806611,196245083723,151042660030,11142099854,4301,118801.25,15,589494,589494,118803.74,886352312,95337372041,180,3981863767,55038917,83041920512,608777,1187256509,3682531600,3403529056,702069038,35533988300,54273818,95378912812,19581,82738133864,2,4,29.731679,2.833749460746342
628,35638922755,703154451,1192668915,3758541412,313508996873,196441214908,181487269805,11559028671,11770,132872.04,39,567918,567918,132878.52,906240823,95722275128,480,4019492541,57599045,83322134537,586826,1190069612,3711336006,3395299715,699917538,35543536972,54129932,95471357983,11810,83034757563,2,8,16.689865333333334,5.048101206967997
629,35761140297,706543789,1192577237,3791893310,389279100610,196634163563,253835808847,12588148657,29508,164794.86,88,554094,554094,164809.48,917064625,96171715740,961,4037626886,67833406,83759892515,587505,1186454980,3727186322,3388830933,700560285,35683983069,54118978,96022768304,10906,83444604000,2,16,10.393899,8.10592149619054
630,36387273058,712721251,1184535717,3852474667,697150814309,198771668672,543051054050,15944303588,44509,295230.9,227,564800,564800,295251.52,947787114,97534502773,1921,4021405075,88327154,85203624914,620155,1183652326,3803228969,3358452382,707128478,36152938637,54199933,97499831876,30294,84629966208,2,32,9.388783333333333,8.973700461721169
631,37859668383,749633904,696159597,3940472163,738752256780,205404093423,261553737401,27650507908,112537,318156.87,2699,659808,659808,318256.75,1017704780,101753480448,3856,2733522580,132529207,85653738083,897063,698843197,3876704440,1897377192,747815379,37732277121,57201687,101561104923,100832,85288762360,2,64,5.9254576666666665,14.21867036655903
632,38236351610,770729963,956716103,4141876737,653174141108,208354663948,232843184569,30290094511,287723,281257.83,71357,644800,644800,281665.53,1123858045,103719722443,16664,3354187378,194784460,88698365113,898837,956129586,4074050859,2545882702,772372212,38345807517,62296149,103787468214,223636,87980711559,2,128,6.931272333333333,12.155362721524384
633,16164147,794594,163290,2209547,120322459,101195655,48323015,19165741,4,50.79,1,1532,1532,50.79,989159,43553925,64,1142710,733371,30969681,45,97836,736640,987764,795716,18038359,16456,43672027,34,30228562,1,1,0.017207,1.0
634,15193266,827212,154707,2076938,118203497,92212046,61005252,11636014,21,49.87,2,1539,1539,49.89,1006426,41058339,84,1325309,500016,32021003,413,104579,776816,579314,706766,26550608,16015,45843320,0,29661704,1,2,0.0097696666666666,1.7612678699375617
635,15185259,1252060,123378,2044996,121908412,103532191,51959654,15881587,45,51.3,5,1545,1545,51.37,976264,39819193,111,1565378,766116,39285644,312,92503,538157,364330,1465976,25900557,15907,45805253,0,31007626,1,4,0.0054003333333333,3.186284797234739
636,18350622,1004908,146746,2358870,137223769,108474168,71254945,13781806,100,58.21,13,1555,1555,58.36,998758,39556754,186,1153017,1107120,35679018,113,22504,368406,412926,1665784,28679080,21429,53053870,4,34646896,1,8,0.0049446666666666,3.4799110152352704
637,21560660,1772790,181419,2956853,177424860,148415098,70017223,26268920,351,75.88,52,1575,1575,76.36,1132639,40024544,431,1233945,1698001,46820229,471,62388,637010,558754,1910536,28711540,23907,66808432,0,44347059,1,16,0.0099696666666666,1.7259353371894748
638,25434954,2086214,229859,3600982,212328377,140366100,71859571,37743478,749,91.39,124,1609,1609,92.35,1538862,42741228,1070,1573966,1400373,61564932,674,157937,910383,641229,2393019,45984060,26235,79787669,0,54023267,1,32,0.0174856666666666,0.9840631374268448
639,41541309,3417952,327608,5570245,337968921,285441606,122103131,73670263,1538,155.39,369,1678,1678,157.49,2268693,59280579,1320,2195719,1370711,58942768,1358,392584,1441888,900713,3224699,52228857,45615,123513599,295,86016894,1,64,0.035642,0.4827731328208293
640,53612149,4266871,473524,10349019,497192889,414899568,183940402,121964009,3144,232.13,829,1825,1825,236.24,3144401,79514878,1640,3061585,1584006,61220028,11789,948506,3805283,1763576,3487506,67645946,70825,150420209,4142,109833063,1,128,0.06654,0.2585963330327622
641,55795315,2840445,778118,6030562,413611988,347543746,197933533,66521029,7,174.29,1,3734,3734,174.29,1612497,152010298,61,2982401,1845619,90011256,5340,1368089,3751070,3511220,2496317,51818809,53448,170504227,292,102159105,2,1,0.0638293333333333,1.0
642,49690609,3276576,936840,7006358,410921770,335122484,202836352,58390650,21,173.18,2,3741,3741,173.2,1414003,146923308,108,3514185,1592582,107384732,5039,1155181,3461771,2354627,2667656,50850309,41170,166020893,205,103805711,2,2,0.0339043333333333,1.882630538869171
643,60941686,3549565,445498,7276845,408114453,319421461,194757717,65576589,48,172.76,4,3749,3749,172.82,1443746,142283634,186,3574824,1525095,104099608,4660,1412773,3695765,3093955,2356529,50683173,12802,175315389,901,114208533,2,4,0.017185,3.714246920764232
644,56408221,4206276,463919,8110677,439101298,358427274,177937891,91039805,103,184.94,14,3761,3761,185.1,1390207,136558429,224,3190647,1099050,101443941,3284,942623,4050138,2049571,2389082,62396196,19732,177710355,870,107782763,2,8,0.012268,5.202912726877513
645,50910739,3803139,483108,7894114,469037626,380260961,184555080,61930792,268,199.09,53,3778,3778,199.47,1610870,160786981,324,3587064,1552195,123674715,7777,897394,3466073,1512997,3181300,63012506,22601,181354140,241,101323631,2,16,0.013281,4.806063800416636
646,72541377,5832884,606653,9402874,558919066,355395558,219773638,76813986,714,243.03,128,3812,3812,244.06,1853751,139015665,923,3864515,2720294,151506773,9079,1032668,4345816,1701884,4057376,74559579,30470,226460007,297,144935282,2,32,0.019499,3.2734670154024994
647,84354459,7221944,708943,13536428,680777840,475926788,266982897,106819287,1479,301.42,374,3882,3882,303.23,2640971,143777809,1290,4343620,1819226,133623391,7846,1404983,5153304,1782579,5450744,95107341,30946,269090371,521,169127907,2,64,0.0352113333333333,1.8127496828672585
648,126609476,9978688,990714,18464862,962473234,776923402,349464744,181823190,3083,453.47,894,4024,4024,457.8,3842670,172248861,1682,5521505,2259871,126903557,13033,2094059,7070319,3277587,5414912,103294410,90247,344059751,4919,254490991,2,128,0.0647086666666666,0.98641088777392
649,10321117,189068,92919,1028403,70595908,65383846,26998374,14353707,6,29.82,1,1830,1830,29.83,828475,20266354,72,1317536,361102,20795022,13,9261,101039,74136,342103,17412362,14359,22563381,186,16559046,1,1,0.0021263333333333,1.0
650,9626147,170256,86724,979591,72682582,66463763,27103978,14929522,14,30.68,2,1836,1836,30.7,855114,21646464,73,1385093,430559,21371230,3,7041,101792,76006,253040,18188231,14063,22310582,450,14340711,1,2,0.0019973333333333,1.0645861148197595
651,10487078,194773,101509,1090419,76798859,60976928,28969692,16657873,26,32.43,5,1842,1842,32.47,972977,21778869,81,1364154,933394,23991633,14,6954,103493,79288,941694,17772424,14681,21088617,673,14871513,1,4,0.0017096666666666,1.243712224605186
652,7396350,168372,124646,1128176,88569014,78417702,34527088,18161647,59,37.59,14,1850,1850,37.69,1053385,25227078,94,1684965,907759,26979443,0,7510,119175,91125,759114,21290076,16527,25245708,734,10486947,1,8,0.0032896666666666,0.646367413111764
653,11269350,195704,158152,1374298,101029236,87936031,38346435,20725741,141,43.59,41,1873,1873,43.81,1157964,28952251,107,1858734,868331,30714371,4,8985,135042,101411,893279,23929306,16748,27500228,1308,16959861,1,16,0.0051196666666666,0.415326518653558
654,6036853,194753,232182,1651596,130001788,139091588,45791792,21935280,284,57.5,97,1903,1903,57.98,1199193,40946725,109,2246545,1580777,40576778,0,12043,168526,131055,1263597,30719008,21873,31333927,2085,12826578,1,32,0.0100253333333333,0.212096023407368
655,10201065,261471,404786,2083760,181550499,141319096,63481305,29910626,571,89.2,239,1976,1976,90.12,1623083,61267317,231,3193948,2278756,59158209,139,16791,244944,182745,2316493,43737442,18062,60405628,2428,21517927,1,64,0.0192856666666666,0.1102545932212177
656,10787225,344184,564426,3570720,239165682,93980350,76414658,56349150,1168,144.21,492,2112,2112,146.1,1940241,81967481,317,2619659,2018784,75092745,210,70944,438201,276917,1169489,65599273,57095,49044561,6858,26582099,1,128,0.0377793333333333,0.0562829765833171
657,29384638,392136,904679,3154522,213503276,161984704,80891597,28936904,8,90.16,1,4841,4841,90.17,830934,84875458,56,875202,931205,63720411,4791,382606,1897808,2171454,574067,37262871,37579,62250194,76,41948973,2,1,0.0069923333333333,1.0
658,27667950,1062435,912852,3748336,224123337,182945155,68965936,43131843,14,94.65,2,4846,4846,94.67,838203,86349350,59,920451,1447868,62140808,5232,439225,1756386,736038,1408964,41400456,38883,64277785,111,45453274,2,2,0.0053406666666666,1.3092622643864686
659,32813861,296354,713583,3193886,219091233,203404789,83900853,20005229,28,92.32,4,4850,4850,92.36,841508,82401959,58,1003768,501413,52695786,6063,933610,3183353,2489517,374836,37428078,29861,59030893,652,42356008,2,4,0.0036376666666666,1.9222028773023
660,32683429,1016879,875878,3453782,260535058,157884110,117030755,40792239,52,110.59,12,4861,4861,110.69,953362,94018382,69,1047550,1335905,71005371,5900,564495,2470531,1803665,1263705,46546421,25600,69869771,231,45958226,2,8,0.0046943333333333,1.4895263793225877
661,20530646,698586,660837,2716883,290007120,228748457,99136571,48963151,134,123.89,42,4882,4882,124.11,1182809,112193822,77,1212929,1559149,73365590,6415,545396,2373783,1211379,1729534,55164797,52804,83336536,184,47585830,2,16,0.006945,1.006815454763619
662,27053534,744569,793654,3464149,309972784,202912269,107559112,50452915,282,139.01,115,4914,4914,139.49,1253309,122712093,113,1301733,1673702,85704818,7020,639876,2999609,2204096,1577581,55730878,42500,77849680,1297,47229639,2,32,0.0118726666666666,0.5889437924644844
663,46921109,1539128,1175374,4528977,376214271,173377050,136402140,79007013,567,180.42,241,4986,4986,181.46,1452800,103734644,584,1543940,2810393,115367624,9324,692347,3061828,1215775,2761247,72951382,43486,114621473,222,73381112,2,64,0.0207036666666666,0.3377340567693324
664,28387666,750514,1007452,5261581,447647913,269206912,161540647,65182842,1174,222.82,531,5124,5124,224.68,1648238,161838708,283,1917113,2014801,125922860,12127,970874,4020616,3698062,1793140,83375177,88477,122907139,5041,56672488,2,128,0.0401596666666666,0.1741133309539421
665,89769146,1488437,200090,6289294,272118653,387009065,77161968,30466300,30,114.53,2,815,815,114.55,3098098,212873622,57,8358891,176979,96750948,946,243169,5777781,1582869,1405889,90744654,2344,234357708,74,106358418,0,1,0.0722173333333333,1.0
666,98615439,1684054,246369,10106413,491277162,460716264,137683428,118117458,6929,227.41,4,821,821,235.96,5145469,254630145,69,10970424,1498694,135091035,976,261460,10004358,345412,1662630,97753111,506,259019017,166,132973233,0,2,0.1791743333333333,0.4030562413143251
667,123357552,2185093,651643,16251816,883478930,600114333,240851706,283845688,17867,426.81,6,825,825,448.87,9059651,332544920,109,14450734,3225692,195187112,726,593714,16109797,973674,2107566,122959871,4576,326554178,412,187979391,0,4,0.2568286666666666,0.281188756187653
668,178213375,3954877,1453043,33692699,1914447848,921785045,403382312,749795399,46624,1051.67,23,838,838,1109.98,18927286,491617687,266,23404112,8789906,353279748,1560,1417705,33255913,2210873,3811186,181566128,2709,486900233,406,333357545,0,8,0.6588123333333334,0.1096174580823977
669,315654599,8181787,3280465,71648992,4026863705,1536693765,816069239,1725108508,107409,2328.57,2275,856,856,2460.77,40532350,856246407,355,41030320,21824035,730949566,3144,3317266,71416248,5650479,7899099,308407097,61656,836283259,1936,682531062,0,16,1.573495,0.0458961314356469
670,564093062,17600432,23807764,156864091,8777163694,2731656428,1889516334,3789715475,221301,5078.15,6128,891,891,5353.39,83001565,1580089072,4325,78089797,52766950,1512954206,14624,24028239,155385954,41599254,16655209,563790605,237740,1558952431,5337,1415605113,0,32,3.344447666666667,0.0215932017872806
671,1192415080,41473546,102597826,347506848,21325332231,5720162924,5018549841,8665948617,451214,12151.34,15809,964,964,12717.61,185381398,3352180369,24067,165809566,115787970,3325269144,53000,104147995,345121216,157680058,39985725,1187541847,875069,3338707012,23274,3187193374,0,64,7.881113333333334,0.0091633415583415
672,2401374836,85863004,220744826,709769980,43394175355,11479114742,11125927761,16708737403,910140,23852.96,50592,1099,1099,24911.99,382833024,6814581978,100620,344132938,234624948,6823273446,130120,221164820,697063942,350058018,83391104,2404693456,2546561,6770540404,73446,6499780461,0,128,16.080841,0.0044908928166961
673,338905999,3439916,1551392,19549558,1120120905,1492378941,445355919,56846319,97,473.74,2,1523,1523,473.81,15134080,866369122,59,23594524,1484783,361779792,3118,1246056,17805799,17826328,3801729,327889576,166287,867819598,84,368135100,1,1,0.3304419999999999,1.0
674,349556173,3567009,1455625,23863217,1330938585,1587045256,481839745,158864034,6731,582.56,4,1529,1529,590.76,17218989,907527069,123,25603509,2617000,393155230,3569,1805749,21911437,14580377,3676116,333599057,16251,887961590,375,390293787,1,2,0.3082866666666666,1.0718660121531909
675,372856215,4083443,727455,28807685,1562241957,1709285991,468486415,309464436,17710,717.54,6,1533,1533,737.44,22409239,952388595,243,28432868,4195217,439241816,3503,917926,27095301,2246789,4428009,365212065,14931,935478039,484,430530195,1,4,0.2995463333333333,1.1031415284669372
676,411914192,5722728,1525849,44219503,2595972307,1963261364,563150723,767000862,43260,1255.51,24,1542,1542,1311.82,31220050,1105206871,503,37930926,9055442,597225565,4488,1695377,42229126,3265165,5911147,419092044,49962,1072711983,793,552445198,1,8,0.5263570000000001,0.6277906439925752
677,542337297,10151705,3555541,83327187,4839404517,2618020835,959370807,1771609394,105081,2626.8,1796,1564,1564,2758.18,52501528,1467139113,1153,57199842,22598433,986827698,7077,3593552,81794887,7984299,10426618,550734476,176050,1437530789,3457,908640385,1,16,1.5112093333333334,0.2186606399995764
